"x1" "x2" "x3"
"106" 12.0844968417448 -10.2031791166652 14.1682145292937
"107" 4.45807942256283 -5.65284158139394 18.05250302794
"108" 9.67361669431879 0.0137533999563351 16.8786376813777
"109" 3.98121733369685 0.401243436147969 18.0261075178842
"110" -25.4125719856392 -3.14288656561123 18.7940004555119
"111" -33.129404154586 -6.85356418567356 19.4859600065106
"112" -22.971188769525 -6.15872825683187 15.6412720759533
"113" -10.9139834408989 -3.10197544019106 8.31987640207288
"114" -11.9981971811294 -3.16501481494567 4.30659408988267
"115" -8.67910005493968 -5.68118821225023 1.80516264614912
"116" -9.88782264942912 -5.85358544196665 4.41740231362554
"117" -23.1495712826409 -4.8418516021953 3.23033274763453
"118" -9.78287999845182 -6.01454462196106 0.746165880172928
"119" 21.3127372851143 -8.99991370312852 2.22044881140185
"120" 34.2419006695254 -8.77873504794375 6.4236754727747
"121" 34.8354400271299 -3.09242702594099 12.3295019823432
"122" 25.3844573580201 -1.08067606861596 15.5065594723453
"123" 18.8520322254028 -6.35937677944184 22.0846029312877
"124" 23.9866094698312 -9.60612505094031 23.6311713614563
"125" 33.5541386335427 -7.17549774346613 20.460028305706
"126" 39.785682804497 -3.32142075972728 15.6808646257674
"127" 13.3330775359347 -2.4857051977329 16.7047431569322
"128" -17.3471503573274 -5.54631745714154 14.5077313513978
"129" -20.6617153486333 -8.25426809934702 12.261122360403
"130" -12.1480356749395 -6.60697035792402 4.8189570398787
"131" -19.2099670623546 -4.3655151276387 1.71152196207446
"132" -24.1901092932028 -4.70070904229993 -6.84116715971376
"133" -8.26961144204466 -6.48785666917321 -6.38344920122853
"134" 22.4992737466367 -8.80919894776005 2.23970103605242
"135" 34.7859614961819 -8.16561082103102 7.78540771360777
"136" 20.569729859498 -4.81605289674754 8.19647602036568
"137" 9.13008297018665 -1.45079017703344 -1.81548808403052
"138" 8.35992656471383 -2.16370591154424 -5.5306262846345
"139" 15.3719383853822 -4.78694560145345 -14.851476354738
"140" 10.637341096783 -5.34356889974834 -9.27220796502002
"141" 2.34926400053113 -5.47244294597449 -6.71311320988093
"142" 5.52762926494294 -4.43610763562044 2.15850682032696
"143" 0.336897105980337 -2.77551206865046 1.24084709264003
"144" -9.09450699170225 -2.86873585828507 1.95566339817485
"145" -17.2006904907286 -4.0004986547818 3.9958720995968
"146" -34.8525333669261 -6.51547506627433 -2.49967125524839
"147" -52.7450349869637 -8.30569267651645 -3.22173283635548
"148" -35.0160369813761 -5.83037069563327 2.71454245135804
"149" 3.07663543347152 -0.585955358238316 13.5998752085516
"150" 16.8886581752351 0.413333490965679 22.357322131492
"151" 13.9391963983281 -4.32148409998262 18.4259347971793
"152" 26.1437151300259 -7.34462182085035 18.2316951648857
"153" 47.8568474126159 -6.38543080312525 16.5879181966902
"154" 63.4155368666751 -4.16963910220458 14.0832236500688
"155" 76.668824183105 -2.3417148670567 11.7188824994322
"156" 77.365176386341 -3.41622584117189 8.84410229150823
"157" 67.3446151070037 -7.70355477627675 12.7608213667361
"158" 49.1568114792791 -10.7341146786253 9.95809250103724
"159" 42.4045211570491 -8.88887677051262 16.7794399876345
"160" 53.090016791341 -5.72233228285495 16.7540288911391
"161" 49.4728584977229 -5.82055641251402 23.6706271225481
"162" 32.0896947636513 -7.50786007754684 27.261607151241
"163" 10.4722858929919 -8.37172832048939 32.5771914095741
"164" -10.2398180348534 -5.47774157824819 40.8594917596684
"165" -11.7451673984939 -1.43997415689332 37.6074229280756
"166" -1.66765736667669 -0.455719965523807 30.7804245673025
"167" 19.505272621208 -2.06260271293829 21.1697618758379
"168" 37.8627386258684 -6.34230843067951 13.8348093309481
"169" 37.482819142337 -8.56998126340599 11.2923593987276
"170" 34.8395945778542 -5.01588005116015 9.47896928505639
"171" 21.9554639212975 -2.74467782092505 3.83063704370525
"172" 17.5255634067281 -4.86572861790858 2.01724273888899
"173" 30.4157244159526 -7.97154926158099 -0.216756988886985
"174" 14.7410588344111 -8.31432697201987 1.03095388565
"175" -7.19406228743219 -3.83776786348874 2.86592918248681
"176" -14.6596029453666 -1.0488110506311 2.30702400800015
"177" -19.019389443055 -5.29762814529042 2.75190419124703
"178" -14.4109238043063 -9.42611347111521 4.80249537466367
"179" -10.9301747839254 -8.88937265038556 9.7314857079453
"180" -0.081835301626878 -5.25156003464086 16.6320420148871
"181" 3.09159632433707 -2.16381067104913 19.0203256293949
"182" -5.5847345890732 -3.69140265283883 13.913846893316
"183" 1.79630332160504 -7.55205541704456 11.888945540307
"184" 7.99048468599997 -9.06242638975008 9.53016297529271
"185" -15.6092093984977 -6.66601377401869 13.8556795586301
"186" -40.0826693357078 -3.17007545138371 17.9242934711101
"187" -55.4707374437679 -2.43234543497853 17.7118476968059
"188" -60.9632236788552 -4.84475632051847 15.1827402780218
"189" -54.2626528208413 -6.01124214448812 13.2743091661443
"190" -52.4681327868759 -4.9930481911153 16.9751236455087
"191" -50.650509948942 -2.56003399258233 17.6920507185532
"192" -60.3360848717354 -1.12169654280244 18.2735230133546
"193" -71.2924719495231 -2.10859442868973 19.885198470276
"194" -81.4705307667567 -4.65338289894793 20.2198633183262
"195" -74.7283013007752 -8.32411873399977 12.844297140858
"196" -39.375762815754 -9.07272770727606 10.4657445450338
"197" -17.8666796926241 -5.75269477682446 7.14040896408342
"198" -29.2649409904718 -2.28109569115044 6.97234225180867
"199" -33.2441018016182 -1.40057008266152 -3.64154888555769
"200" -13.0951522324822 -4.43626101920416 -4.42417941659895
"201" -7.37298437696602 -10.1627260493336 -4.68757878320451
"202" -19.6834685706444 -12.3199985454711 2.01089388822342
"203" -32.5344289719103 -8.96817613725052 -0.251820441493678
"204" -14.2109503582795 -2.37650713057907 5.06310768658231
"205" -10.9273254115417 1.94765493561072 3.05950990991015
"206" -34.0573303982981 -0.374024856510112 7.85690183149967
"207" -29.9418205752741 -5.37655865511453 5.98921748493745
"208" -16.683624287836 -7.60145070537132 3.48827354113193
"209" -18.6171696755211 -6.17594705164337 -0.353492119920704
"210" -2.93445836986104 -4.03088741978448 -2.2921524124093
"211" 9.16046893465567 -3.76467937132592 0.48884547815617
"212" -9.90263914807823 -5.52761070561631 5.83894512483953
"213" -8.60879193540184 -5.56153988522254 7.63271082779429
"214" -0.0768937361517876 -2.92757281959794 11.2845757666673
"215" 6.67159717340873 -1.15732817230381 9.48147084361248
"216" 11.864995349694 -4.29915921079153 10.3709560705459
"217" 10.1091973968766 -9.55154323149858 13.8403506933444
"218" 14.0365207627748 -10.2540314663742 18.6141577446602
"219" 20.7212960087752 -5.10212008070238 20.5291095895452
"220" 22.3268977938644 -1.03354080573474 12.2380869225422
