"V1" "V2" "V3" "V4"
"118" -5.16074147145008 -1.34149422992862 -0.470492696070756 0.326720349481892
"119" -3.2805229649929 0.121121159187131 1.91073469933932 0.11918251649109
"120" -2.98736426275813 -0.630960772319747 0.856203724791735 -0.612355751476021
"121" -6.22649957839787 -0.904985809646106 -1.38468297893265 1.03946434790186
"122" -6.34154589693493 0.309941649452865 -1.37004370940833 0.591243886555378
"123" -6.24361568429117 0.598831744454651 -0.154445119223177 -0.308304175171508
"124" -5.0941738553109 0.451391907139783 0.143527663905903 -0.207924659239594
"125" -2.43769865057697 0.368736780590531 -0.468994715964056 0.652551862323268
"126" -6.23694032662951 1.82123888860174 -2.00614580087569 0.354035380104517
"127" -6.23319293736039 0.252029337205977 -3.27007718542942 -0.0817728139428437
"128" -5.32539991092929 -0.44418507566803 -1.87618678192217 -0.704240981635886
"129" -3.68677527736503 0.0385647772444977 -0.722193077363427 -0.733266559499713
"130" -3.10299300033226 -0.144865386750428 -1.85919466511269 -0.134401722913276
"131" -6.53152162301445 -1.29643842539981 -0.125606587574166 -0.552798221998955
"132" -6.00968113612603 -0.822597586541826 2.42004760525198 0.178159500876774
"133" -3.40691987940633 -1.03967476311007 2.63747128518651 -1.19949636620724
"134" -4.84879197924804 -1.2545904641999 3.5775423961278 -0.604478588282307
"135" -5.89229241322112 -1.02770498461223 5.19524300724439 -1.35251510706373
"136" -5.24948557884597 -1.36977868275201 4.84608947866432 -1.22284602095916
"137" -5.20709394632237 -3.14502699478146 6.187579608887 -0.708865580546973
"138" -5.25410080832891 -4.53006391177382 7.05991862860096 -0.969062723348002
"139" -3.61455517660362 -4.88980107571637 4.61941862855515 -0.448153646255992
"140" -5.29056575550346 -5.49744993127042 3.01153958071965 -1.94849749238845
"141" -6.33675851177243 -4.4442528794148 3.10125032224469 0.0279676566105553
"142" -2.56502457582734 -4.25235730982548 5.55500932824099 -0.959022449000866
"143" -5.2140884382912 -5.49539702626156 6.99619254973399 -1.46251386319959
"144" -5.31035562696744 -5.12684225188427 6.73859473952558 -1.39403834592628
"145" -4.86704116022479 -3.88815091703295 6.27932190060266 -1.42037106421916
"146" -6.13322904092865 -4.29045353298491 5.22773432983036 1.63667514491228
"147" -5.28240055690813 -4.00112600568714 4.48026076165978 1.26969554707026
"148" -4.84597636997498 -1.60364027458022 4.94406739230896 -1.27586315861837
"149" -4.0945628869063 -0.728435048647394 7.26061060700358 -2.41238585267917
"150" -4.82284965603488 -1.23095550833626 9.09607693128846 -0.534176219378491
"151" -5.03822268989822 -2.77069091113838 9.90668389442849 0.251552428048955
"152" -5.02295867304309 -3.36352993175875 8.26035041269411 -0.329204274172627
"153" -6.11256958403697 -3.55109422611699 7.20711716296223 -1.12020317218001
"154" -5.33930302014596 -4.35895383296919 7.37273499007314 -2.04507759861371
"155" -2.84457467627249 -4.87217678469145 5.20687780589479 -1.96766848270057
"156" -5.40653536167211 -3.16324386207173 4.11272496409018 0.354913425744506
"157" -5.49072775113541 -1.14646635126058 4.14824356067464 -0.0212494125684749
"158" -5.24039053932229 -1.08564600631769 5.25617847673669 -1.75718686426259
"159" -5.03581578575206 -2.37513895089882 5.21053063136053 1.03863451399289
"160" -6.05658317642148 -2.10508796992661 3.72534715147614 1.5466747508266
"161" -4.53075137807369 -1.70982444630587 2.30999882066064 0.0164131255104359
"162" -4.18601673161152 -1.74681155165383 1.53000749719002 0.9152947881612
"163" -6.69105018866884 -1.53431658593965 2.08433460808912 1.52151248060035
"164" -4.94905998414464 -2.23003487060683 1.85732893694076 -0.0873894574061855
"165" -3.75616452130728 -3.13149924979403 2.3308377790386 1.83455663560178
"166" -4.31934375460777 -2.0080046864284 1.92088597131175 1.06863444858327
"167" -4.67982939202927 -2.330931752417 0.122258135198089 -1.57751086829742
"168" -5.67952523925379 -3.04598461956905 1.30057668475656 -0.999096392081904
"169" -4.7500784541576 -1.4937281216142 1.77754004797602 0.120898578059813
"170" -4.49545201258261 -1.40202775604613 1.62132877845461 2.43250140259877
"171" -4.54437234698091 0.515570585145934 1.84556674150878 1.49058940732933
"172" -5.30998686680505 -0.196547329063768 2.18099439197083 0.52048022615964
"173" -5.5749181457242 -0.405443996987567 4.36119027150145 0.197046347897517
"174" -5.90612742545358 0.297421109130962 7.02663927960637 -0.380292603580463
"175" -5.97650559926254 0.806680078213847 7.15967436975591 -0.235126533731203
"176" -5.55337910994047 0.846896052752476 3.77777771996605 0.766803988643396
"177" -5.51064244433879 0.858336792516719 4.29169533757303 2.54782877203038
"178" -5.15177559099625 0.0781609647717271 6.69855170869125 2.27253944395514
"179" -4.30136763334945 1.04069097790967 7.03382163632909 1.82434386164496
"180" -3.66998928928306 1.97296328034165 6.64671965468833 -0.506578382526022
"181" -4.00317080888264 2.06160605719311 6.41676452818686 0.245101517118553
"182" -3.70928007123485 2.23151150765817 5.97712252914216 0.810262145692679
"183" -5.99329694682981 3.33008202608341 5.67089200115251 -1.33529514689585
"184" -7.31703107756253 3.35223508827947 5.07302257154797 -0.359327274807207
"185" -4.57431250088933 5.14712200557675 2.9680127845088 0.153859040872867
"186" -3.91769770175356 5.02847784452644 2.86608219302395 1.36933454914019
"187" -4.4950197972576 3.19842659792793 5.20288139388261 0.112670387577214
"188" -2.91974143169386 2.24148399687096 5.66936056628011 -0.889860953691345
"189" -5.47884823479964 3.35376367936092 3.63520624203591 -1.18423654973457
"190" -7.4883957780344 2.82074193538972 3.1477744948204 -0.732769659863003
"191" -5.50304551132387 2.51711455836639 3.5873035035046 0.295749402624414
"192" -4.48489518387054 2.95173800982582 1.70085708646366 -0.490541105427804
"193" -4.08515580171064 1.94342548012481 0.576242803391324 0.39132426410991
"194" -4.08269485403829 3.08488869793787 0.432399396529129 -0.709858885515461
"195" -5.48999322073389 3.69808001219978 0.100710670220381 -1.77283408459042
"196" -5.32003540546063 2.42576690573565 -0.748778690347873 0.812367059159636
"197" -6.67251162922189 2.37198233312164 0.878861065530486 -0.15115284119808
"198" -5.81310807358982 3.85852378148599 2.41447034236714 -0.197533766865275
"199" -3.42552909279334 4.89782702242559 0.661157232527659 -0.133891223718411
"200" -4.25740691638467 4.27382187659319 0.0417084949591455 0.180756208985582
